sentence,tags
Antam menargetkan pada awal 2009 akan menyelesaikan masalah pembayaran -nya sehingga pada akhir 2009 diharapkan sudah bisa beroperasi .,NNP VB IN NN CD MD VB NN NN PRP SC IN NN CD VB MD MD VB Z
"Ledakan terjadi di dalam sebuah pasar yang menjual senjata untuk berburu , serbuk mesiu dan peluru , terletak di tepian Sungai Kabul antara istana kepresidenan sampai kementerian pertahanan .",NN VB IN NN NND NN SC VB NN IN VB Z NN NN CC NN Z VB IN NN NNP NNP IN NN NN IN NN NN Z
"Sementara itu , Presiden Palestina Mahmoud Abbas , Senin , meminta Menteri Luar Negeri AS Condoleezza Rice untuk menekan Israel agar menghidupkan kembali pembicaraan perdamaian , kata seorang pembantu senior Presiden Palestina itu .",SC PR Z NNP NNP NNP NNP Z NNP Z VB NNP NNP NNP NNP NNP NNP SC VB NNP SC VB VB NN NN Z VB NND NN JJ NNP NNP PR Z
"Sheikh Al Azhar , Dr. Muhammad Sayyid Tantawi pagi ini menerima Presiden Kazakhstan , Nursultan Nazarbayev , di kantor -nya di Kairo .",NNP NNP NNP Z NNP NNP NNP NNP NN PR VB NNP NNP Z NNP NNP Z IN NN PRP IN NNP Z
"Mereka sedang bekerja untuk Perusahaan Minyak Bangsa Cina ( CNPC ) ketika disergap kelompok itu , yang juga menjarah kantor perusahaan tersebut , kata polisi .",PRP MD VB IN NNP NNP NNP NNP Z NNP Z SC VB NN PR Z SC RB VB NN NN PR Z VB NN Z
"Kami mendiskusikan tentang perekonomian dunia , kawasan dan Indonesia serta bagaimana kondisi Indonesia dalam beberapa tahun ke-depan , kata Lee seusai diterima Wapres di Kantor Wapres Jakarta , Rabu .",PRP VB IN NN NN Z NN CC NNP CC WH NN NNP IN CD NN RB Z VB NNP SC VB NNP IN NNP NNP NNP Z NNP Z
"Hingga 28 Maret 2007 , pemerintah telah menerbitkan obligasi negara sebesar Rp 776,626 triliun , yang terdiri atas obligasi negara berbunga tetap fixed rate 60,02 persen dan obligasi negara berbunga tidak tetap variable rate 39,98 persen",IN CD NNP CD Z NN MD VB NN NN JJ SYM CD CD Z SC VB IN NN NN VB RB FW FW CD CD CC NN NN VB NEG RB FW FW CD CD
"Sebelum -nya , Sekretaris Utama Bappenas menyatakan jumlah utang luar-negeri baru yang akan ditarik selama periode 2007 - 2009 mencapai sekitar 10 miliar dolar AS , atau sekitar 25 persen dari total usulan pengajuan utang luar-negeri oleh seluruh kementerian / lembaga negara , BUMN , dan pemerintah-daerah , yang mencapai 40,1 miliar dolar AS .",SC PRP Z NNP NNP NNP VB NN NN NN JJ SC MD VB IN NN CD Z CD VB IN CD CD NN NNP Z CC IN CD CD IN NN NN NN NN NN IN CD NN Z NN NN Z NN Z CC NN Z SC VB CD CD NN NNP Z
"Ossetia Selatan , wilayah separatis lain di sepanjang perbatasan utara Georgia dengan Rusia , tahun lalu melakukan pemungutan-suara dalam referendum bagi kemerdekaan .",NNP NNP Z NN NN JJ IN NN NN NN NNP IN NNP Z NN CC VB NN IN NN IN NN Z
"Kalau memang perhitungan keekonomian -nya tidak menunjang , kata -nya , pemerintah-pusat tentu saja tidak akan berpartisipasi dalam proyek tersebut dan menyerahkan kepada swasta .",SC RB NN NN PRP NEG VB Z VB PRP Z NN RB RB NEG MD VB IN NN PR CC VB IN JJ Z
"Seorang warga sipil berhasil melarikan-diri dan memberi-tahu militer yang kemudian memeriksa daerah tersebut dan mendirikan pos pemeriksaan sebelum menangkap para penyerang itu , yang membawa senjata dan amunisi , kata juru-bicara itu .",NND NN JJ VB VB CC VB NN SC CC VB NN PR CC VB NN NN SC VB DT NN PR Z SC VB NN CC NN Z VB NN PR Z
"Sedikitnya 32 orang telah terluka dalam sebuah bentrokan pekan ini dan di sekitar ibu-kota Dili , sekalipun kampanye presiden yang berlangsung selama dua pekan berlangsung damai , kata PBB .",RB CD NN MD VB IN NND NN NN PR CC IN IN NN NNP Z SC NN NN SC VB IN CD NN VB JJ Z VB NNP Z
Keyakinan bahwa dampak kenaikan BBM tahun ini tidak separah tahun 2005 juga disampaikan Dirut Bank Mandiri Agus Martowardojo .,NN SC NN NN NN NN PR NEG JJ NN CD RB VB NNP NNP NNP NNP NNP Z
Pihak berwenang telah menempatkan pasukan dan memberlakukan jam-malam di Parachinar untuk mencoba mengendalikan aksi kekerasan .,NN VB MD VB NN CC VB NN IN NNP SC VB VB NN NN Z
"Dalam kategori Bank Indonesia , lembaga-keuangan mikro dibagi yang berwujud bank serta non bank .",IN NN NNP NNP Z NN JJ VB SC VB NN CC NEG NN Z
"Sebanyak 21 singa telah mati selama lima tahun terakhir setelah mereka terjatuh ke dalam sumur terbuka di dalam taman itu , sehingga mencuatkan pertanyaan mengenai keamanan hewan liar dan sistem pelestarian di suaka-margasatwa seluas 1.400 kilometer persegi tersebut .",CD CD NN MD VB IN CD NN OD SC PRP VB IN NN NN VB IN NN NN PR Z SC VB NN IN NN NN JJ CC NN NN IN NN JJ CD NND NN PR Z
"Delapan orang Etiopia pembantu warga Eropa itu juga disandera , tapi nasib -nya belum diketahui , kata Beckett .",CD NN NNP NN NN NNP PR RB VB Z CC NN PRP NEG VB Z VB NNP Z
"Menurut dia , bertahan -nya BI Rate itu , karena laju-inflasi Oktober 2007 lebih tinggi dibanding bulan sebelum -nya .",IN PRP Z VB PRP NNP FW PR Z SC NN NNP CD RB JJ VB NN SC PRP Z
"namun laba usaha -nya dalam periode tersebut turun dari Rp 84,72 miliar menjadi Rp 60,63 miliar .",CC NN NN PRP IN NN PR VB IN SYM CD CD VB SYM CD CD Z
Belum tersedia informasi lebih lanjut yang tersedia .,NEG VB NN RB VB SC VB Z
"Izin sudah dikeluarkan , kata -nya dalam diskusi kebanksentralan wartawan ekonomi dan perbankan mengenai kebijakan sistem pembayaran nasional di Bandung , Sabtu .",NN MD VB Z VB PRP IN NN X NN NN CC NN IN NN NN NN JJ IN NNP Z NNP Z
"Menurut analis Pefindo Niken Indriarsih dalam sebuah pernyataan -nya di Jakarta , Rabu , kenaikan peringkat tersebut mencerminkan posisi bisnis CPIN yang kuat dan integrasi usaha yang baik serta profitabilitan yang lebih baik dan stabil .",IN NN NNP NNP NNP IN NND NN PRP IN NNP Z NNP Z NN NN PR VB NN NN NNP SC JJ CC NN NN SC JJ CC X SC RB JJ CC JJ Z
Dia juga mengatakan bahwa inflasi Januari tersebut cukup moderat jika dibandingkan dengan inflasi pada bulan yang sama dalam dua tahun terakhir .,PRP RB VB SC NN NNP PR RB JJ SC VB IN NN IN NN SC JJ IN CD NN JJ Z
BI telah menandatangani Surat perjanjian Kredit untuk percepatan program pada 18 Juni kemarin .,NNP MD VB NN NN NN IN NN NN IN CD NNP NN Z
"Namun demikian , pertemuan juga merasa perlu untuk mempertimbangkan perbedaan tingkat kesiapan masing-masing negara dalam menghadapi integrasi ekonomi dimaksud .",CC PR Z NN RB VB MD SC VB NN NN NN CD NN IN VB NN NN VB Z
"Bahkan investor asing optimis pertumbuhan-ekonomi Indonesia akan semakin berkembang , dengan aktif -nya pemerintah melakukan pembenahan diri , seperti memicu pertumbuhan sektor infrastruktur dan aktif -nya perbankan menyalurkan kredit , kata -nya .",RB NN JJ NN NN NNP MD RB VB Z IN JJ PRP NN VB NN NN Z IN VB NN NN NN CC JJ PRP NN VB NN Z VB PRP Z
Deputi Gubernur Bank Indonesia Mulyaman D Hadad di tempat yang sama menjelaskan ketentuan baru tersebut sangat kondusif bagi pengembangan UKM dan diharapkan bisa mendorong laju perekonomian nasional .,NNP NNP NNP NNP NNP NNP NNP IN NN SC JJ VB NN JJ PR RB JJ IN NN NN CC VB MD VB NN NN JJ Z
Rencana kredit perbankan nasional minus BPD akan tumbuh 22 persen .,NN NN NN JJ JJ NN MD VB CD CD Z
"Ledakan tersebut menghancurkan deretan toko yang terbuat dari bata - lumpur dan membuat lubang selebar tiga meter di tanah , kata wartawan AFP di tempat kejadian .",NN PR VB NN NN SC VB IN NN Z NN CC VB NN JJ CD NND IN NN Z VB NN NNP IN NN NN Z
Sedangkan untuk tarif PPh terhadap WP orang pribadi diberlakukan tarif progresif dengan 4 lapisan tarif,CC IN NN NN IN NN NN NN VB NN JJ IN CD NN NN
Nilai tukar rupiah terhadap dolar AS turun menjadi Rp 9.17 / 9.175 dibanding penutupan hari sebelumnya Rp 9.160 / 9.192 per dolar AS atau turun 10 poin .,NN VB NN IN NN NNP VB VB SYM CD Z CD VB NN NN SC SYM CD Z CD IN NN NNP CC VB CD NN Z
"Dalam kebanyakan kasus , gerilyawan telah dihalau setelah sejenak menguasai wilayah yang mereka rebut .",IN CD NN Z NN MD VB SC NN VB NN SC PRP VB Z
"Dengan bermarkas di kota Perancis , Lyon , Interpol adalah organisasi kepolisian terbesar di dunia , dibentuk pada 1923 , memfasilitasi kerja-sama kepolisian lintas - batas dan menawarkan bantuan kepada semua organisasi , pihak yang berwenang dan pelayanan dalam memerangi kejahatan internasional .",SC VB IN NN NNP Z NNP Z NNP VB NN NN JJ IN NN Z VB IN CD Z VB NN NN NN Z NN CC VB NN IN CD NN Z NN SC VB CC NN IN VB NN JJ Z
"Namun posisi rupiah dinilai masih stabil karena berada pada kisaran antara Rp 9.1 sampai Rp 9.2 per dolar AS , ujar -nya .",CC NN NN VB MD JJ SC VB IN NN IN SYM CD SC SYM CD IN NN NNP Z VB PRP Z
"Perusahaan telepon-seluler PT Mobile - 8 FREN pada kuartal pertama 2007 berhasil membukukan laba-bersih Rp 16,9 miliar , naik sekitar 14,18 persen dari kuartal sama tahun lalu Rp 14,8 miliar .",NN NN NNP NNP NNP NNP NNP IN NN OD CD VB VB NN SYM CD CD Z VB IN CD CD IN NN JJ NN CC SYM CD CD Z
Kami perkirakan stok bahan-baku hanya cukup sampai akhir Oktober ini .,PRP VB NN NN RB JJ SC NN NNP PR Z
"Presiden saat membuka pertemuan regional Asia Pasifik tentang Kredit Mikro di Nusa Dua Bali , Senin , mengatakan , tinggi -nya harga minyak membuat masalah kemiskinan semakin besar sehingga banyak negara yang merevisi perkiraan ekonomi -nya dan menurunkan ekspekstasinya .",NN NN VB NN JJ NNP NNP IN NNP NNP IN NNP NNP NNP Z NNP Z VB Z JJ PRP NN NN VB NN NN RB JJ SC CD NN SC VB NN NN PRP CC VB X Z
"Sebuah pesawat-terbang Regional Airlines yang membawa 54 orang mendarat darurat dan menghantam sebuah truk kecil di wilayah selatan Perancis , Kamis , menewaskan supir kendaraan tersebut , demikian diumumkan Kementerian Perhubungan Perancis .",NND NN NNP NNP SC VB CD NN VB NN CC VB NND NN JJ IN NN NN NNP Z NNP Z VB NN NN PR Z PR VB NNP NNP NNP Z
"Polisi Turki hari Kamis meledakkan sebuah bungkusan mencurigakan di luar gedung parlemen dengan sebuah catatan yang mendesak pembebasan dua tersangka dalam pembunuhan seorang wartawan terkenal Turki - Armenia , kata polisi .",NN NNP NN NNP VB NND NN VB IN NN NN NN IN NND NN SC VB NN CD NN IN NN NND NN VB NNP NNP NNP Z VB NN Z
Ia mengecilkan akuan Talib bahwa serangan itu ditujukan pada Cheney .,PRP VB NN NNP SC NN PR VB IN NNP Z
Gusmao tidak mencalonkan diri kembali .,NNP NEG VB NN VB Z
"Menteri pertahanan , yang memulai lawatan -nya ke Timur Tengah Senin di Amman , juga mengatakan bahwa dia akan berdiskusi dengan pemimpin Mesir itu mengenai berbagai persoalan di Irak , semakin meningkat -nya kekuatan Iran di kawasan , dan situasi di Lebanon .",NN NN Z SC VB NN PRP IN NNP NNP NNP IN NNP Z RB VB SC PRP MD VB IN NN NNP PR IN CD NN IN NNP Z RB VB PRP NN NNP IN NN Z CC NN IN NNP Z
"Kalau pertumbuhan-ekonomi saya optimis 6,3 persen tahun ini . Dan tahun 2009 akan menuju 6,5 sampai 6,8 persen tetapi kita lihat suasana ekonomi , kata -nya .",SC NN PRP NN CD CD NN PR Z CC NN CD MD VB CD SC CD CD CC PRP VB NN NN Z VB PRP Z
Penulis biografi Gandhi Rasheed Kidwai mendeskripsikan Mukherjee sebagai Orang yang sangat diperlukan oleh Paratai Kongres .,NN NN NNP NNP NNP VB NNP IN NN SC RB VB IN NNP NNP Z
"Dalam praktik -nya konsorsium kreditor ini bertindak sebagai kartel yang menekan dan memaksa Indonesia mengikuti kebijakan-ekonomi yang pro kepentingan kreditor , kata Rizal Ramli kepada ANTARA .",IN NN PRP NN NN PR VB IN NN SC VB CC VB NNP VB NN SC JJ NN NN Z VB NNP NNP IN NNP Z
"Babak pembelajaran tersebut dilakukan empat kali sehari selama satu pekan pada usia 2 , 6 , 9 , 12 , 15 dan 18 bulan .",NN NN PR VB CD NND NN IN CD NN IN NN CD Z CD Z CD Z CD Z CD CC CD NN Z
"Kita punya dana inti core fund dari tabungan dan giro yang 50 persen -nya dapat digunakan sebagai dana jangka-panjang , kata Jahja .",PRP VB NN NN FW FW IN NN CC NN SC CD CD PRP MD VB IN NN NN Z VB NNP Z
Sedangkan harga-jual rata-rata tertimbang di pasar lokal naik 30 persen menjadi Rp 435.926 per ton .,CC NN JJ VB IN NN JJ VB CD CD VB SYM CD IN NND Z
"Kepala Staf Gabungan Rabu mengatakan , bahwa Seoul akan memperkuat pengamatan -nya terhadap kegiatan nuklir Utara dalam tahun ini , serta pembangunan pertahanan -nya .",NNP NNP NNP NNP VB Z SC NNP MD VB NN PRP IN NN NN NNP IN NN PR Z CC NN NN PRP Z
"Menurut dia , kerja-sama dengan Samsung diharapkan dapat menambah area layanan Mobile - 8 di daerah pulau Jawa dan Bali dari 70 persen pada 2006 menjadi 90 persen pada 2007 . Sedangkan area layanan di seluruh wilayah nusantara dari 42 persen pada 2006 menjadi 70 persen pada 2007 .",IN PRP Z NN IN NNP VB MD VB NN NN NNP NNP NNP IN NN NNP NNP CC NNP IN CD CD IN CD VB CD CD IN CD Z CC NN NN IN CD NN NNP IN CD CD IN CD VB CD CD IN CD Z
Mereka sering-kali membayar suap kepada aparat agar bisa tetap mencari-nafkah .,PRP RB VB NN IN NN SC MD RB VB Z
"Setelah pengusiran itu , puluhan demonstran melemparkan batu ke arah polisi dan membakar barikade-barikade .",SC NN PR Z CD NN VB NN IN NN NN CC VB NN Z
"BSM sendiri , menurut Yuslam Fauzi akan lebih agresif memberikan pembiayaan terhadap usaha mikro kecil dan menengah UMKM guna menjadi bank-syariah non korporat .",NNP PRP Z IN NNP NNP MD RB JJ VB NN IN NN JJ JJ CC JJ NN SC VB NN RB JJ Z
"Ia tak kan datang ke-sini untuk berdoa mengenai gaya-hidup yang mesti dijalani orang , kata -nya .",PRP NEG MD VB PR IN VB IN NN SC MD VB NN Z VB PRP Z
"Konsep ini dapat berjalan karena didukung oleh konsep interest , fiat money dan lembaga-keuangan itu sendiri .",NN PR MD VB SC VB IN NN FW Z FW FW CC NN PR NN Z
"atau turun 0,8 persen dari posisi pada 27 Juni 2007 Rp 779,048 triliun . Menurut data Ditjen Pengelolaan Utang Depkeu yang ada di laman internet -nya , Rabu ,",CC VB CD CD IN NN IN CD NNP CD SYM CD CD Z IN NN NNP NNP NNP NNP SC VB IN NN NN PRP Z NNP Z
"Kami tak menduga apa pun , tapi kedutaan ini selalu dijaga ketat , kata Ries , yang menambahkan bahwa ia yakin upaya untuk merusak hubungan kuat antara Amerika Serikat dan Yunani tak kan berhasil .",PRP NEG VB WH RP Z CC NN PR RB VB JJ Z VB NNP Z SC VB SC PRP JJ NN SC VB NN JJ IN NNP NNP CC NNP NEG MD VB Z
Salah-satu alternatif yang telah dilakukan dalam pengalaman kami adalah pembentukan Gerakan Bersama Pengembangan Keuangan Mikro Indonesia .,CD NN SC MD VB IN NN PRP VB NN NNP NNP NNP NNP NNP NNP Z
"Pertumbuhan ' must drop base ' , ' must be suistanable ' karena tidak ada guna -nya kita kejar pertumbuhan 6 - 7 persen kalau hanya cukup untuk memperkuat fundamental saja , kata -nya .",NN Z FW FW FW Z Z Z FW FW FW Z SC NEG VB NN PRP PRP VB NN CD Z CD CD SC RB JJ SC VB JJ RB Z VB PRP Z
Para pejabat memperkirakan dia akan mulai diadili menjelang musim-panas mendatang .,DT NN VB PRP MD VB VB IN NN VB Z
"Namun setelah dilakukan penyidikan , ada pihak yang merasa telah menyebabkan kerugian negara dan mengembalikan uang negara senilai Rp 781 juta , kata -nya .",CC SC VB NN Z VB NN SC VB MD VB NN NN CC VB NN NN NN SYM CD CD Z VB PRP Z
"Dengan demikian , ekonomi kapitalisme adalah ekonomi yang sangat zalim terhadap kaum buruh dan menjadi surga bagi para kapitalis .",IN PR Z NN NN VB NN SC RB JJ IN NN NN CC VB NN IN DT NN Z
Indonesia berhasil menaikkan peringkat kemudahan melakukan bisnis secara global dari posisi 135 menjadi 123 .,NNP VB VB NN NN VB NN IN JJ IN NN CD VB CD Z
Polydoras mengatakan serangan Jumat tersebut merupakan upaya untuk menghidupkan kembali ( kegiatan ) teroris tapi ia meramalkan itu akan gagal .,NNP VB NN NNP PR VB NN SC VB VB Z NN Z NN CC PRP VB PR MD JJ Z
"Dihantam krisis multi dimensi , membuat kita jatuh tersungkur , bahkan seakan berada di titik nadir .",VB NN X NN Z VB PRP VB VB Z RB SC VB IN NN NN Z
Itu berarti sebanyak 60.000 orang .,PR VB CD CD NN Z
"dengan tingkat pertumbuhan-ekonomi sekitar 6,3 persen . Hal itu diungkapkan Menteri Keuangan Sri Mulyani Indrawati , usai Rapat Rencana Kerja Pemerintah Tahun 2008 , yang dipimpin Presiden Susilo Bambang Yudhoyono , di Kantor Sektretariat Negara , Rabu .",SC NN NN IN CD CD Z NN PR VB NNP NNP NNP NNP NNP Z SC NNP NNP NNP NNP NNP NNP Z SC VB NNP NNP NNP NNP Z IN NNP NNP NNP Z NNP Z
"Pelaku usaha berharap BI tidak sampai menaikkan BI rate , karena sampai saat ini pelaku usaha masih yakin kendati laju-inflasi lumayan tinggi pada April 2008 , BI belum akan menaikkan BI rate , kata Ketua Komite Tetap Kadin Indonesia Bidang Moneter dan Fiskal , Bambang Soesatyo , di Jakarta , Senin .",NN NN VB NNP NEG SC VB NNP FW Z SC IN NN PR NN NN MD JJ SC NN RB JJ IN NNP CD Z NNP NEG MD VB NNP FW Z VB NNP NNP NNP NNP NNP NNP NNP NNP NNP Z NNP NNP Z IN NNP Z NNP Z
"Tetapi kondisi mayat -nya menunjukkan ia meninggal sekitar 24 jam-terakhir , kata seorang pejabat pemeriksaan .",CC NN NN PRP VB PRP VB IN CD NN Z VB NND NN NN Z
"Jumlah -nya ada 18 , yang melamar 19 , Jumlah bank -nya 14 , perusahaan efek 4 .",NN PRP VB CD Z SC VB CD Z NN NN PRP CD Z NN NN CD Z
"Menurut -nya , meski harga minyak di pasar internasional tahun 2005 hanya 60 dolar AS per barel karena didorong kenaikan BBM dalam-negeri hingga sekitar 100 persen mengakibatkan seluruh sektor tertekan .",IN PRP Z SC NN NN IN NN JJ NN CD RB CD NN NNP IN NND SC VB NN NN JJ IN IN CD CD VB CD NN VB Z
"Seorang prajurit NATO , Minggu , terbunuh dalam sebuah pertempuran di Afganistan selatan di-mana pasukan asing melancarkan serangan terhadap Taliban .",NND NN NNP Z NNP Z VB IN NND NN IN NNP NN SC NN JJ VB NN IN NNP Z
Tabel data di-bawah ini akan memperlihatkan realitas tersebut .,NN NN VB PR MD VB NN PR Z
"Dengan dalih kebebasan ekonomi dan kebebasan pasar , mereka juga ingin menguasai wilayah-wilayah ekonomi yang seharusnya menjadi milik umum yang menyangkut hajat hidup orang-banyak .",IN NN NN NN CC NN NN Z PRP RB RB VB NN NN SC RB VB NN JJ SC VB NN NN NN Z
"Dalam era otonomi-daerah , tak pelak aktor-aktor daerah sangat berperan penting dalam pengembangan lembaga-keuangan mikro .",IN NN NN Z NEG JJ NN NN RB VB JJ IN NN NN JJ Z
"Luka berdarah dan selaput-lendir telah terlibat dalam penularan hepatitis B selama kontak fisik dalam olahraga , tapi saat ini belum ada studi yang mengkaji untuk mengetahui apakah keringat membawa virus itu .",NN VB CC NN MD VB IN NN NNP NNP IN NN NN IN NN Z CC NN PR NEG VB NN SC VB SC VB WH NN VB NN PR Z
"Korban terakhir membuat militer AS kehilangan 3.234 prajurit -nya , sejak pasukan asing dipimpin AS menyerang Irak pada Maret 2003 , untuk menggulingkan Presiden Saddam Hussein , menurut AFP berdasarkan data Pentagon .",NN OD VB NN NNP NN CD NN PRP Z IN NN JJ VB NNP VB NNP IN NNP CD Z SC VB NNP NNP NNP Z IN NNP VB NN NNP Z
"Menurut Wayan , sampai saat ini KUR yang telah terealisasi mencapai Rp 1,021 triliun untuk 33.232 debitur , terdiri atas 1.497 debitur individual dan 31.735 debitur linkage koperasi .",IN NNP Z SC NN PR NN SC MD VB VB SYM CD CD SC CD NN Z VB IN CD NN JJ CC CD NN FW NN Z
"Para peneliti itu , yang menulis Selasa di Journal of Neuroscience , mengatakan babak pelajaran berkala berenang di kubangan air sampai mereka menemukan dasar terendam untuk berdiri memperlambat perkembangan dua kelainan tersebut pada tikus .",DT NN PR Z SC VB NNP IN NNP NNP NNP Z VB NN NN VB VB IN NN NN IN PRP VB NN VB IN VB VB NN CD NN PR IN NN Z
"Ketika ditanya tentang arah kebijakan masing-masing perusahaan-induk itu , Halim menjelaskan , pihak -nya akan meneliti . Mungkin pada waktu -nya mereka akan mengumumkan , jelas -nya .",SC VB IN NN NN CD NN PR Z NNP VB Z NN PRP MD VB Z MD IN NN PRP PRP MD VB Z VB PRP Z
"Orang dewasa muda yang aktif secara fisik memiliki risiko menderita tekanan-darah-tinggi yang lebih rendah bila dibandingkan dengan rekan -nya yang kurang berolahraga , menurut laporan-penelitian .",NN JJ JJ SC JJ IN NN VB NN VB NN SC RB JJ SC VB IN NN PRP SC RB VB Z IN NN Z
"Kurs rupiah terhadap dolar AS di pasar spot antar bank Jakarta , Kamis pagi menguat lima poin menjadi Rp 9.13 / 9.135 per dolar AS dibanding sebelum -nya Rp 9.135 / 9.142 , karena pelaku-pasar kembali membeli rupiah .",NN NN IN NN NNP IN NN NNP IN NN NNP Z NNP NN VB CD NN VB SYM CD Z CD IN NN NNP VB SC PRP SYM CD Z CD Z SC NN VB VB NN Z
"Berapa besar respon -nya saya belum bisa katakan , kata -nya .",WH JJ NN PRP PRP NEG MD VB Z VB PRP Z
Saya sangat menyesalkan bahwa anda tampaknya memikirkan status quo dan peringkat kemajuan kami menjadi bisa diterima .,PRP RB VB SC PRP RB VB NN X CC NN NN PRP VB MD VB Z
"Deputi Gubernur Bank Indonesia BI Aslim Tadjuddin mengatakan , cadangan devisa Indonesia tergerus sekitar 127 juta dolar AS untuk melakukan intervensi di pasar valuta asing guna menjaga nilai rupiah menyusul pengaruh negatif krisis subprime mortgage di Amerika Serikat AS dan untuk membayar utang .",NNP NNP NNP NNP NNP NNP NNP VB Z NN NN NNP VB RB CD CD NN NNP SC VB NN IN NN NN JJ SC VB NN NN VB NN JJ NN FW FW IN NNP NNP NNP CC SC VB NN Z
